direction	ontology	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
down	BP	GO:0006937	regulation of muscle contraction	51/1742	161/15715	0.316770186335404	2.85765986122897	8.36528435577016	1.36443204082811e-12	3.15240652766327e-10	2.38536233102668e-10	CAV1/PPP1R12B/ADRA1A/OXTR/SCN4A/ADRB2/SPX/CNN1/DMD/TNNT1/CASQ2/ATP1A2/ANK2/KIT/MYLK2/CAV3/MYOCD/TNNT3/PRKD1/TACR1/SCN5A/CLIC2/BIN1/MYL9/RGS2/ATP2A1/KCNJ2/NR4A1/PLN/KCNA1/ADRA2A/ARHGAP42/EDN1/HRC/NOS1/MYH7B/CTNNA3/MYL3/ADRA2B/MYBPH/TNNI3K/ACTN3/EDN3/SLC8A3/PTGS2/PROK2/MYL2/TNNC2/MYH7/CASQ1/TNNC1	51
down	BP	GO:0042391	regulation of membrane potential	99/1742	437/15715	0.226544622425629	2.0437133992071	7.81288343447672	1.79448128515525e-12	3.98015949047435e-10	3.01170627479109e-10	FHL1/CAV1/KCNIP2/FXYD1/ADRA1A/SCN4A/MYOC/ADRB2/CD36/DMD/ABCC9/CASQ2/SCN4B/ATP1A2/ANK2/PID1/SCN9A/SNCA/KCNE1/PRKN/ABCB5/AKAP6/NPR2/TRDN/CACNA2D1/SYNE1/KCNA2/MEF2C/SHANK3/SCN11A/SCN3A/DCN/USP53/CAV3/SCN2B/KCNB1/TACR1/SCN5A/BOK/GRIA4/BIN1/SLC25A27/CLDN19/SCN3B/GRIN2B/KDR/KCNC4/NTRK2/SPART/RELN/SLC1A7/ATP1B2/RGS7BP/KCNJ2/P2RX6/RIMS3/GABRE/MET/GABRG1/SCN2A/NPAS4/KCTD16/KCNA4/PLN/ACTN2/KCNA6/KCNA1/SLC24A4/NLGN1/TBX18/KCNH8/EDN1/GABRA4/KCNMB2/KCNJ8/CHRNA7/SCN7A/POPDC1/NOS1/CTNNA3/KCNIP1/HCN1/SLC8A3/CACNA1G/DRD2/GABRA2/NLGN4X/CLCN1/NRXN1/SLC26A3/ADRB1/CNR1/CBLN1/CHRNA2/KCNS1/CHRNG/SLC4A4/GLRA3/CHRND	99
down	BP	GO:0043500	muscle adaptation	38/1742	103/15715	0.368932038834951	3.3282244490765	8.37021872395125	5.5777664577186e-12	1.18956596184806e-09	9.00120530383253e-10	GSN/ACACB/PPARG/ADRA1A/FOXO1/MYOC/KLF15/TNNT1/AKAP6/CFLAR/CAV3/PI16/IGF1/PPARA/SCN5A/ATP2B4/RGS2/NR4A3/MYOZ2/EDN1/SGCA/FBXO32/PRKCA/HAND2/MSTN/ACTN3/MYOG/MYH6/ACTA1/TCAP/MLIP/MYH7/PRKAG3/TRIM63/CASQ1/ASB2/TNNC1/MYOD1	38
down	BP	GO:1901342	regulation of vasculature development	74/1742	294/15715	0.251700680272109	2.2706522333388	7.76545166723863	6.34177749137399e-12	1.30241319220995e-09	9.85509749731646e-10	NPR1/HSPB6/PPARG/CD34/PDE3B/ANGPT4/TGFBR2/SPRY2/CD36/KLF4/LEP/AQP1/FGF1/ECSCR/CDH5/TNMD/FGF2/RECK/TEK/RHOJ/CXCL12/PTPRM/QKI/ADAMTS1/CLDN5/RGCC/ISM1/DAB2IP/HOXA5/CX3CL1/DCN/RAPGEF3/PTGIS/FOXO4/CMA1/ADGRA2/ANGPTL7/PRKD1/NRP1/CXCR2/ACVRL1/EMILIN2/IL6/TIE1/KDR/ATP2B4/PPP1R16B/CCBE1/KLF2/SASH1/SEMA5A/F3/SERPINF1/ADGRB3/NODAL/HYAL1/EPHA2/ANGPTL4/SFRP1/ADAMTS9/BMPER/TLR3/SEMA6A/CHRNA7/PF4/PRKCA/ADM/C3/ANXA3/COL4A3/ANGPTL3/TWIST1/CCL24/CX3CR1	74
down	BP	GO:0032956	regulation of actin cytoskeleton organization	81/1742	336/15715	0.241071428571429	2.1747632032147	7.68561358269248	7.06552425920481e-12	1.39922614347467e-09	1.05876615402971e-09	SPTBN1/GSN/CFL2/RHOQ/LMOD1/FERMT2/MYOC/SYNPO/CORO2B/KANK1/ARHGEF15/S1PR1/TMOD1/SYNPO2/ITGB1BP1/DLC1/WASF3/CXCL12/DIXDC1/DAAM2/PRKN/RGCC/KANK3/CYRIA/KANK2/LRP1/PAK3/SHANK3/CX3CL1/ARAP3/PPM1F/RAPGEF3/FER/CAV3/CDC42EP2/ARHGEF10/ESAM/PIK3R1/PRKD1/TACR1/NRP1/PLEKHH2/PTGER4/FAM107A/BST1/ADD3/BIN1/PDGFA/PROX1/EPS8/JAM3/SLIT2/KIRREL1/SPTB/NEDD9/GPM6B/SEMA5A/RND3/ARHGAP6/TMOD2/PHLDB2/PDGFRA/MET/TMEFF2/CSF3/SFRP1/CCL21/SPTA1/LIMCH1/CAPZA3/DMTN/ACTN2/SVIL/TENM1/EDN1/ANKRD23/CCL24/EPHA5/LMOD3/ASB2/LMOD2	81
down	BP	GO:0043434	response to peptide hormone	101/1742	460/15715	0.219565217391304	1.98075051165577	7.53796251483265	7.76738586405447e-12	1.48517774538559e-09	1.12380399470494e-09	SIK2/SORBS1/CAV1/SLC2A4/ACVR1C/CRHBP/CAT/CAV2/PPARG/DDR2/PDE3B/PFKFB1/RHOQ/ZNF106/GHR/GNAI1/OXTR/CDO1/FOXO1/PDK4/KLF15/TYRO3/LEP/HADH/TNS2/KANK1/GPLD1/MGARP/PID1/PCK1/STAT5B/EDNRB/KL/EIF4EBP2/ADIPOQ/CRY2/TEK/EGR1/CXCL12/KAT2B/TRARG1/KIT/TWIST2/GLP2R/NPR2/CFLAR/LHCGR/STAT5A/EGR2/TGFBR3/FOS/SOCS3/FER/FOXO4/PIK3R1/PRKD1/PPARA/ECHDC3/TBC1D4/FLT4/SGCB/SLC22A12/TIE1/FFAR3/KDR/EPHB1/CRHR2/NTRK2/NR4A3/CPEB1/NR4A1/PDGFRA/MET/EPHA2/IRS2/RARRES2/CYP11A1/MAP1B/ACTN2/SLC24A4/LPIN1/EDN1/EGFR/KCNJ8/MAS1/PRKCA/ADM/IGFBP1/CAMK2A/SOCS2/TSHR/MSTN/ALPL/CITED1/CPS1/PTGS2/EPHA5/GCK/ALK/NTRK3/AGTR2	101
down	BP	GO:0008016	regulation of heart contraction	57/1742	200/15715	0.285	2.5710533869116	7.89500976306063	8.77234857060317e-12	1.62142242746649e-09	1.22689759306752e-09	CAV1/HSPB7/KCNIP2/FXYD1/ADRA1A/EPAS1/SPX/DMD/ABCC9/CASQ2/SCN4B/ATP1A2/ANK2/EDNRB/CELF2/KCNE1/TRDN/CACNA2D1/CAV3/SCN2B/AVPR1A/THRB/SCN5A/TRPC1/CLIC2/BIN1/SCN3B/ATP2B4/RGS2/ATP2A1/ATP1B2/DES/KCNJ2/HBEGF/PLN/TBX18/EDN1/KCNJ8/HRC/POPDC1/ADM/NOS1/MYH7B/CTNNA3/MYL3/KCNIP1/TNNI3K/EDN3/MYH6/SLC8A3/CACNA1G/DRD2/ADRB1/KCNJ12/MYL2/MYH7/AGTR2	57
down	BP	GO:1990845	adaptive thermogenesis	50/1742	165/15715	0.303030303030303	2.73370907699266	7.90452211082539	1.42779793410462e-11	2.4816220125374e-09	1.87779324037285e-09	CAV1/LEPR/ADAMTS5/ACSL1/EPAS1/OXTR/G0S2/ADRB2/CD36/LEP/HADH/FABP4/SCTR/ALDH1A1/EBF2/ADIPOQ/FFAR4/CIDEA/ARRDC3/NOVA2/QKI/PER2/LAMA4/TLR4/ABHD6/ACADL/PM20D1/ADRB3/S100B/PEMT/PRDM16/NPR3/PLCL2/ZNF423/ELOVL3/PPARGC1B/LPIN1/MAP2K6/LGR4/SCD/ID1/TSHR/WNT10B/ALPL/ACTN3/PPARGC1A/SLN/IL13/ADRB1/SLC25A4	50
down	BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	64/1742	241/15715	0.265560165975104	2.3956819795056	7.70932432258815	1.43213533636063e-11	2.4816220125374e-09	1.87779324037285e-09	MRAP/GPR146/PDE2A/GPBAR1/PDE3B/ADRA1A/GNAI1/ADGRF5/AKAP12/ADRB2/GNG2/GNAL/PRKAR2B/SCTR/S1PR1/ADGRL4/FFAR4/AVPR2/ARRDC3/ADGRD1/ADCYAP1R1/AKAP6/ADCY4/GLP2R/LHCGR/P2RY12/VIP/GRK5/RAPGEF3/ABCA1/PTGER4/PTH1R/FFAR3/ATP2B4/CRHR2/RGS2/GALR1/ADRB3/ADGRG4/ADGRB3/PTGFR/PALM/ADGRG3/ADGRL3/PLN/CALCRL/ADRA2A/EDN1/ADGRL2/ADGRD2/PF4/PRKCA/ADM/NOS1/PTGER3/CALCR/NPY2R/TSHR/ADCY5/MARCO/DRD2/ADRB1/MRAP2/CNR1	64
down	BP	GO:0030048	actin filament-based movement	44/1742	135/15715	0.325925925925926	2.9402559850321	7.99401225216966	1.60875761035751e-11	2.70320028770679e-09	2.04545704462043e-09	CAV1/GSN/SCN4A/ABCC9/SCN4B/ATP1A2/ANK2/SCN9A/KCNE1/PARVA/ZEB2/QKI/CACNA2D1/EPDR1/SCN11A/SCN3A/MYLK2/CAV3/SCN2B/ACTA2/SCN5A/BIN1/SCN3B/ATP2A1/KCNJ2/MYH3/SCN2A/MYH2/LIMCH1/MYO1H/PLN/KCNJ8/SCN7A/NOS1/MYH7B/CTNNA3/MYO7B/MYH6/CACNA1G/MYL11/ACTC1/MYH7/TNNC1/MYH8	44
down	BP	GO:0045765	regulation of angiogenesis	72/1742	288/15715	0.25	2.25530998851894	7.59152643853263	1.72641054960535e-11	2.81557249928284e-09	2.13048682685044e-09	NPR1/HSPB6/PPARG/CD34/PDE3B/ANGPT4/TGFBR2/SPRY2/CD36/KLF4/LEP/AQP1/FGF1/ECSCR/CDH5/TNMD/FGF2/RECK/TEK/RHOJ/PTPRM/QKI/ADAMTS1/CLDN5/RGCC/ISM1/DAB2IP/HOXA5/CX3CL1/DCN/RAPGEF3/PTGIS/FOXO4/CMA1/ADGRA2/PRKD1/NRP1/CXCR2/ACVRL1/EMILIN2/IL6/TIE1/KDR/ATP2B4/PPP1R16B/CCBE1/KLF2/SASH1/SEMA5A/F3/SERPINF1/ADGRB3/NODAL/HYAL1/EPHA2/ANGPTL4/SFRP1/ADAMTS9/BMPER/TLR3/SEMA6A/CHRNA7/PF4/PRKCA/ADM/C3/ANXA3/COL4A3/ANGPTL3/TWIST1/CCL24/CX3CR1	72
down	BP	GO:0042330	taxis	96/1742	435/15715	0.220689655172414	1.99089433469258	7.40002039989711	1.91535758622703e-11	3.03447366160825e-09	2.29612491389502e-09	VEGFD/PLXNA4/SEMA3G/ANO6/SLIT3/ANXA1/ENPP2/S1PR1/EDNRB/FGF1/ECSCR/FGF2/ANGPT1/CXCL2/CXCL12/CCL14/PARVA/KIT/NOVA2/PDGFD/P2RY12/CDH13/CX3CL1/SAA1/PPM1F/MMP28/DUSP1/ITGA1/FER/MYCBP2/ADGRA2/ACKR3/ACKR4/ROBO3/PRKD1/NRP1/CXCR2/BST1/CCL16/IL6/PDGFA/FLRT2/FGF7/KDR/EPHB1/JAM3/SLIT2/CCL28/CCN1/SEMA3A/SEMA3D/EGR3/CCL23/NEDD9/PIK3C2G/SEMA5A/F3/NR4A1/PDGFRA/ITGA9/MET/PTN/EPHA2/ELANE/NRG1/DPP4/CCN3/RARRES2/CCL21/CXCL3/HBEGF/SERPIND1/PLD1/EDN1/CCL13/HGF/S100A4/CTSG/PF4/OPN4/CCL2/CH25H/MSTN/CCL24/DEFB124/EDN3/FGF16/CX3CR1/PPBP/IL34/NTRK3/LGR6/FEZF2/PROK2/CMTM5/TNFSF11	96
down	BP	GO:0043542	endothelial cell migration	60/1742	221/15715	0.271493212669683	2.44920541739614	7.66067309595299	2.3154621708722e-11	3.56645492707954e-09	2.69866438979433e-09	PPARG/PLPP3/ANGPT4/KLF4/MMRN2/ATOH8/ANXA1/GPLD1/FGF1/CDH5/MMRN1/ITGB1BP1/FGF2/ANGPT1/TEK/MEOX2/RHOJ/ZEB2/PTPRM/STAT5A/RGCC/CDH13/DAB2IP/MEF2C/TGFBR3/DCN/ADGRA2/CLEC14A/PRKD1/NRP1/ACVRL1/FLT4/PROX1/KDR/ATP2B4/FSTL1/VSTM4/CCBE1/SLIT2/SASH1/EGR3/SEMA5A/SERPINF1/NR4A1/MET/PTN/EPHA2/DPP4/CCN3/ADAMTS9/BMPER/EDN1/ID1/CRIPTO/PRKCA/ANXA3/EGF/FGF16/PTGS2/AGTR2	60
down	BP	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	49/1742	162/15715	0.302469135802469	2.72864665277601	7.80870958230765	2.45660300043638e-11	3.6815847668702e-09	2.78578081358163e-09	MRAP/PDE2A/GPBAR1/PDE3B/ADRA1A/ADGRF5/ADRB2/GNG2/GNAL/PRKAR2B/SCTR/S1PR1/ADGRL4/FFAR4/ARRDC3/ADGRD1/ADCYAP1R1/AKAP6/ADCY4/LHCGR/VIP/RAPGEF3/ABCA1/PTGER4/PTH1R/ATP2B4/GALR1/ADRB3/ADGRG4/ADGRB3/PTGFR/ADGRG3/ADGRL3/PLN/CALCRL/ADRA2A/ADGRL2/ADGRD2/PF4/PRKCA/ADM/NOS1/PTGER3/CALCR/TSHR/ADCY5/ADRB1/MRAP2/CNR1	49
down	BP	GO:0120161	regulation of cold-induced thermogenesis	46/1742	147/15715	0.312925170068027	2.82297304685364	7.84052463417247	2.73697100604337e-11	3.9938169022396e-09	3.02204056235148e-09	CAV1/LEPR/ADAMTS5/ACSL1/EPAS1/OXTR/G0S2/ADRB2/CD36/LEP/HADH/FABP4/ALDH1A1/EBF2/ADIPOQ/FFAR4/CIDEA/ARRDC3/NOVA2/QKI/PER2/LAMA4/TLR4/ABHD6/ACADL/ADRB3/PEMT/PRDM16/NPR3/PLCL2/ZNF423/ELOVL3/PPARGC1B/LPIN1/MAP2K6/LGR4/SCD/ID1/TSHR/WNT10B/ALPL/ACTN3/PPARGC1A/SLN/IL13/ADRB1	46
down	BP	GO:0106106	cold-induced thermogenesis	46/1742	148/15715	0.310810810810811	2.80389890464517	7.78508233559607	3.55095653368867e-11	5.04873178956505e-09	3.82027334501567e-09	CAV1/LEPR/ADAMTS5/ACSL1/EPAS1/OXTR/G0S2/ADRB2/CD36/LEP/HADH/FABP4/ALDH1A1/EBF2/ADIPOQ/FFAR4/CIDEA/ARRDC3/NOVA2/QKI/PER2/LAMA4/TLR4/ABHD6/ACADL/ADRB3/PEMT/PRDM16/NPR3/PLCL2/ZNF423/ELOVL3/PPARGC1B/LPIN1/MAP2K6/LGR4/SCD/ID1/TSHR/WNT10B/ALPL/ACTN3/PPARGC1A/SLN/IL13/ADRB1	46
down	BP	GO:0006935	chemotaxis	95/1742	434/15715	0.21889400921659	1.97469538165253	7.27043683006482	3.95242395810454e-11	5.47904771192241e-09	4.14588470973807e-09	VEGFD/PLXNA4/SEMA3G/ANO6/SLIT3/ANXA1/ENPP2/S1PR1/EDNRB/FGF1/ECSCR/FGF2/ANGPT1/CXCL2/CXCL12/CCL14/PARVA/KIT/NOVA2/PDGFD/P2RY12/CDH13/CX3CL1/SAA1/PPM1F/MMP28/DUSP1/ITGA1/FER/MYCBP2/ADGRA2/ACKR3/ACKR4/ROBO3/PRKD1/NRP1/CXCR2/BST1/CCL16/IL6/PDGFA/FLRT2/FGF7/KDR/EPHB1/JAM3/SLIT2/CCL28/CCN1/SEMA3A/SEMA3D/EGR3/CCL23/NEDD9/PIK3C2G/SEMA5A/F3/NR4A1/PDGFRA/ITGA9/MET/PTN/EPHA2/ELANE/NRG1/DPP4/CCN3/RARRES2/CCL21/CXCL3/HBEGF/SERPIND1/PLD1/EDN1/CCL13/HGF/S100A4/CTSG/PF4/CCL2/CH25H/MSTN/CCL24/DEFB124/EDN3/FGF16/CX3CR1/PPBP/IL34/NTRK3/LGR6/FEZF2/PROK2/CMTM5/TNFSF11	95
down	BP	GO:0010594	regulation of endothelial cell migration	49/1742	166/15715	0.295180722891566	2.66289613102237	7.60484830105096	6.46077248728779e-11	8.73780083951482e-09	6.61171736439772e-09	PPARG/PLPP3/ANGPT4/KLF4/MMRN2/ATOH8/ANXA1/GPLD1/FGF1/MMRN1/ITGB1BP1/FGF2/ANGPT1/TEK/MEOX2/RHOJ/PTPRM/STAT5A/RGCC/DAB2IP/MEF2C/TGFBR3/DCN/ADGRA2/PRKD1/NRP1/ACVRL1/FLT4/PROX1/KDR/ATP2B4/CCBE1/SLIT2/SASH1/SEMA5A/SERPINF1/MET/PTN/EPHA2/ADAMTS9/BMPER/EDN1/CRIPTO/PRKCA/ANXA3/EGF/FGF16/PTGS2/AGTR2	49
down	BP	GO:0034308	primary alcohol metabolic process	35/1742	97/15715	0.360824742268041	3.25508658136755	7.86609158961904	7.86523384667858e-11	1.03839813523411e-08	7.85734890046637e-09	RDH5/LIPE/ACSS2/ADH1A/RETSAT/RBP4/CYP3A7/DGAT2/ALDH2/PNPLA2/ALDH1A1/ADH1B/EDNRB/ALDH1A2/ADH1C/ADH4/AKR1C3/AKR1C1/PECR/CYP3A4/IGF1/BMP2/AKR1C2/BMP6/CYP1A1/DHRS3/ADH6/DAB2/ALDH1A3/DKK3/CYP11A1/RPE65/SULT1C4/CYP3A5/BMP5	35
down	BP	GO:0035150	regulation of tube size	45/1742	147/15715	0.306122448979592	2.76160406757422	7.57657942958218	1.02043408907701e-10	1.31588535440279e-08	9.95703862683218e-09	CAV1/NPR1/HBB/SVEP1/ADRA1A/OXTR/ADRB2/LEP/ABCC9/ATP1A2/EDNRB/ITGB1BP1/KAT2B/AVPR2/KCNMB1/PER2/ITGA1/AVPR1A/TACR1/SOD3/ACTA2/UTS2B/ADD3/HTR2A/VSTM4/RGS2/KLF2/ADRB3/ITGA9/ADRA2A/ARHGAP42/EDN1/EGFR/WNT9B/KCNMB2/KCNJ8/ADM/NOS1/ADRA2B/EDN3/CPS1/PTGS2/SMTNL1/ADRB1/AGTR2	45
down	BP	GO:0060048	cardiac muscle contraction	43/1742	139/15715	0.309352517985612	2.79074329514574	7.48747499162109	1.82216725730441e-10	2.29634487312567e-08	1.73759777215679e-08	CAV1/GSN/ADRA1A/SCN4A/DMD/ABCC9/CASQ2/SCN4B/ATP1A2/ANK2/SCN9A/KCNE1/CACNA2D1/SCN11A/SCN3A/MYLK2/CAV3/SCN2B/SCN5A/CLIC2/BIN1/SCN3B/RGS2/ATP2A1/KCNJ2/SCN2A/PLN/MAP2K6/KCNJ8/HRC/TTN/SCN7A/NOS1/MYH7B/CTNNA3/MYL3/TNNI3K/MYH6/CACNA1G/MYL2/TCAP/MYH7/TNNC1	43
down	BP	GO:0060538	skeletal muscle organ development	52/1742	188/15715	0.276595744680851	2.49523658304224	7.28228518366229	2.37712848198139e-10	2.87163964397792e-08	2.1729117025098e-08	MYOM1/CAV1/CFL2/CAV2/MYMX/DMD/ABCC9/EGR1/MEOX2/HLF/CFLAR/MYOM2/SMYD1/MEF2C/EGR2/SCN11A/FOS/MYLK2/CYP26B1/MYOCD/MAFF/ATF3/EPHB1/RCAN1/FOXN2/DES/NR4A1/CNTFR/TCF21/MYOZ2/STAC3/SVIL/POPDC1/TWIST1/MSTN/WNT10B/ACTN3/MYOG/YBX3/NEGR1/ANKRD1/ACTA1/MYL11/VGLL2/KLHL40/LMOD3/RYR1/CHRND/CASQ1/ASB2/MYOD1/KLHL41	52
down	BP	GO:0045444	fat cell differentiation	60/1742	233/15715	0.257510729613734	2.32306608259462	7.18403741344286	2.38224388860206e-10	2.87163964397792e-08	2.1729117025098e-08	SLC2A4/LPL/SLC7A10/PPARG/ANGPTL8/CCDC3/FERMT2/FOXO1/ADGRF5/ADRB2/KLF4/LEP/FABP4/CEBPA/EBF2/ADIPOQ/FFAR4/ARID5B/ZFP36/MEDAG/NPR2/PER2/RUNX1T1/GRK5/EGR2/DLK2/ARL4A/NUDT7/YAP1/MB/ZBTB16/IL6/HTR2A/GDF10/TCF7L2/BMP2/RGS2/ZFP36L2/NR4A3/ADRB3/NR4A1/LRRC8C/PDGFRA/PRDM16/ZFPM2/RARRES2/SFRP1/ID4/LAMB3/ADIRF/KCNJ8/WNT10B/NEGR1/LMO3/PTGS2/FNDC5/PTPRQ/PPARGC1A/WIF1/ADRB1	60
down	BP	GO:0003009	skeletal muscle contraction	22/1742	45/15715	0.488888888888889	4.41038397754816	8.08905257503801	2.77499497604914e-10	3.20258690105797e-08	2.42333280577421e-08	SCN4A/DMD/TNNT1/SYNM/CAV3/TNNT3/PRKD1/ATP2A1/KCNJ2/NR4A1/MYH3/STAC3/ACTN3/SLC8A3/STAC2/TNNC2/TCAP/MYH7/CHRND/CASQ1/TNNC1/MYH8	22
down	BP	GO:0014888	striated muscle adaptation	22/1742	45/15715	0.488888888888889	4.41038397754816	8.08905257503801	2.77499497604914e-10	3.20258690105797e-08	2.42333280577421e-08	GSN/ACACB/PPARG/FOXO1/MYOC/KLF15/TNNT1/CFLAR/ATP2B4/MYOZ2/MSTN/ACTN3/MYOG/MYH6/ACTA1/TCAP/MLIP/MYH7/TRIM63/ASB2/TNNC1/MYOD1	22
down	BP	GO:0035296	regulation of tube diameter	44/1742	146/15715	0.301369863013699	2.71872984917352	7.36675638536315	2.88781505956535e-10	3.20258690105797e-08	2.42333280577421e-08	CAV1/NPR1/HBB/SVEP1/ADRA1A/OXTR/ADRB2/LEP/ABCC9/ATP1A2/EDNRB/ITGB1BP1/KAT2B/AVPR2/KCNMB1/PER2/ITGA1/AVPR1A/TACR1/SOD3/ACTA2/UTS2B/ADD3/HTR2A/VSTM4/RGS2/KLF2/ADRB3/ITGA9/ADRA2A/ARHGAP42/EDN1/EGFR/KCNMB2/KCNJ8/ADM/NOS1/ADRA2B/EDN3/CPS1/PTGS2/SMTNL1/ADRB1/AGTR2	44
down	BP	GO:0097746	blood vessel diameter maintenance	44/1742	146/15715	0.301369863013699	2.71872984917352	7.36675638536315	2.88781505956535e-10	3.20258690105797e-08	2.42333280577421e-08	CAV1/NPR1/HBB/SVEP1/ADRA1A/OXTR/ADRB2/LEP/ABCC9/ATP1A2/EDNRB/ITGB1BP1/KAT2B/AVPR2/KCNMB1/PER2/ITGA1/AVPR1A/TACR1/SOD3/ACTA2/UTS2B/ADD3/HTR2A/VSTM4/RGS2/KLF2/ADRB3/ITGA9/ADRA2A/ARHGAP42/EDN1/EGFR/KCNMB2/KCNJ8/ADM/NOS1/ADRA2B/EDN3/CPS1/PTGS2/SMTNL1/ADRB1/AGTR2	44
down	BP	GO:0042445	hormone metabolic process	58/1742	228/15715	0.254385964912281	2.29487683042279	6.95400269295657	7.86225643062969e-10	8.54827684467483e-08	6.46830838647883e-08	RDH5/LIPE/GHR/ADH1A/RETSAT/RBP4/CYP3A7/LEP/DGAT2/NR3C1/MME/PNPLA2/ALDH1A1/STAT5B/ADH1B/EDNRB/ALDH1A2/EGR1/ADH1C/SLCO1C1/LHCGR/ADH4/PCSK5/AKR1C3/AKR1C1/CYP3A4/CMA1/CYP26B1/HSD17B11/TIPARP/FFAR3/TCF7L2/BMP2/AKR1C2/BMP6/CYP1A1/TPO/DHRS3/CYP46A1/ADH6/DAB2/ALDH1A3/PDGFRA/DKK3/DPP4/PCSK7/CYP11A1/CYP21A2/RPE65/CHST9/PDE8B/CTSG/ADM/CYP3A5/GCNT4/BMP5/AKR1D1/UGT2B28	58
down	BP	GO:0110053	regulation of actin filament organization	63/1742	258/15715	0.244186046511628	2.2028609190185	6.87836605641232	8.88780048989994e-10	9.47747186855676e-08	7.17141148840914e-08	SPTBN1/GSN/CFL2/LMOD1/FERMT2/MYOC/SYNPO/CORO2B/KANK1/ARHGEF15/S1PR1/TMOD1/SYNPO2/ITGB1BP1/DLC1/WASF3/CXCL12/DAAM2/PRKN/RGCC/KANK3/CYRIA/KANK2/PAK3/SHANK3/CX3CL1/PPM1F/RAPGEF3/FER/CDC42EP2/ARHGEF10/ESAM/PIK3R1/TACR1/NRP1/PLEKHH2/PTGER4/ADD3/BIN1/EPS8/SLIT2/KIRREL1/SPTB/SEMA5A/ARHGAP6/TMOD2/PHLDB2/MET/TMEFF2/CSF3/SFRP1/CCL21/SPTA1/LIMCH1/CAPZA3/DMTN/ACTN2/SVIL/TENM1/CCL24/LMOD3/ASB2/LMOD2	63
down	BP	GO:0090066	regulation of anatomical structure size	99/1742	488/15715	0.202868852459016	1.83012859724078	6.57764957306107	1.29528219064945e-09	1.35515844285872e-07	1.02542101527879e-07	CAV1/NPR1/SPTBN1/GSN/CFL2/HBB/SVEP1/PLXNA4/LMOD1/SEMA3G/ADRA1A/OXTR/ANO6/ADRB2/LEP/ABCC9/SCTR/ATP1A2/KANK1/CLCN6/EDNRB/TMOD1/AQP1/ITGB1BP1/CXCL12/KAT2B/AVPR2/DAAM2/KCNMB1/PER2/KANK3/CYRIA/KANK2/PAK3/SHANK3/ITGA1/FER/CAV3/CDC42EP2/AVPR1A/ESAM/PRKD1/TACR1/SOD3/ACTA2/NRP1/PLEKHH2/UTS2B/ADD3/BIN1/HTR2A/EPS8/VSTM4/RGS2/SLIT2/KLF2/SPART/SEMA3A/KIRREL1/SPTB/ADRB3/SEMA5A/TMOD2/ITGA9/GPRC5B/CSF3/CCL21/SPTA1/CAPZA3/MAP1B/PTPRS/DMTN/ACTN2/SVIL/ADRA2A/ARHGAP42/TENM1/EDN1/EGFR/WNT9B/KCNMB2/SEMA6D/KCNJ8/ADM/NOS1/ISLR2/ADRA2B/RGMA/CCL24/EDN3/CPS1/AQP4/PTGS2/SMTNL1/ADRB1/LMOD3/AGTR2/ASB2/LMOD2	99
down	BP	GO:0071375	cellular response to peptide hormone stimulus	77/1742	349/15715	0.220630372492837	1.990359531415	6.60614048281973	1.96605669982849e-09	2.01884896306463e-07	1.52762222329754e-07	SIK2/SORBS1/CAV1/SLC2A4/CRHBP/CAV2/PPARG/DDR2/PDE3B/RHOQ/ZNF106/GHR/FOXO1/PDK4/TYRO3/LEP/TNS2/KANK1/GPLD1/MGARP/PID1/PCK1/STAT5B/EIF4EBP2/ADIPOQ/TEK/KAT2B/TRARG1/KIT/GLP2R/CFLAR/LHCGR/STAT5A/FOS/SOCS3/FER/FOXO4/PIK3R1/PRKD1/ECHDC3/TBC1D4/FLT4/SGCB/SLC22A12/TIE1/FFAR3/KDR/EPHB1/CRHR2/NTRK2/NR4A3/CPEB1/NR4A1/PDGFRA/MET/EPHA2/IRS2/RARRES2/CYP11A1/MAP1B/ACTN2/LPIN1/EDN1/EGFR/MAS1/PRKCA/IGFBP1/CAMK2A/SOCS2/TSHR/MSTN/CPS1/EPHA5/GCK/ALK/NTRK3/AGTR2	77
down	BP	GO:0048738	cardiac muscle tissue development	57/1742	228/15715	0.25	2.25530998851894	6.74151304244575	2.21198690922405e-09	2.23008498393589e-07	1.68746025266356e-07	ALPK3/ADRA1A/RBP4/MYH11/S1PR1/FGF2/ALDH1A2/AKAP6/SYNE1/MEF2C/TGFBR3/MYLK2/CAV3/YAP1/PI16/IGF1/MYOCD/JPH2/PPARA/SCN5A/SGCB/PROX1/BMP2/RGS2/FHOD3/PDGFRA/NRG1/ZFPM2/ADAMTS9/COL14A1/FZD7/PLN/SGCG/ACTN2/TBX18/EDN1/KCNJ8/TTN/MSX1/POPDC1/RARB/MYL3/SGCZ/MYO18B/SORBS2/MYH6/CACNA1G/ANKRD1/BMP5/MYL2/TCAP/NRAP/MYL7/ACTC1/MYH7/ASB2/TNNC1	57
